OrderID;Bestelldatum;Lieferdatum;CustomerID;ProductID;SalesRepID;Menge;Einzelpreis;Rabatt;Status;Kanal
O02630;2024-08-19;2024-08-28;K0177;P0084;SR013;3;320.07;0.0;Abgeschlossen;Partner
O02631;2023-07-29;2023-07-31;K0313;P0020;SR010;2;138.31;0.2;Abgeschlossen;Telefon
O02632;2023-12-15;2023-12-19;K0392;P0051;SR008;1;876.39;0.15;Abgeschlossen;Online
O02633;21/12/2024;2024-12-25;K0314;P0022;SR012;3;128.93;0.0;Abgeschlossen;Online
O02634;01/26/2023;2023-02-01;K0078;P0056;SR019;5;150.71;0.2;Abgeschlossen;Außendienst
O02635;2022-10-13;2022-10-15;K0052;P0055;SR020;3;117.34;0.0;Abgeschlossen;Partner
O02636;2023-09-03;2023-09-11;K0198;P0038;SR008;2;90.21;0.15;Abgeschlossen;Online
O02637;2024-12-02;2024-12-12;K0279;P0057;SR008;2;30.17;0.15;Abgeschlossen;Online
O02638;04/03/2024;2024-03-05;K0009;P0071;SR011;1;608.44;0.15;Abgeschlossen;Online
O02639;21.11.2024;2024-12-05;K0208;P0040;SR002;3;276.56;0.0;Abgeschlossen;Online
O02640;04/14/2023;2023-04-16;K0334;P0029;SR003;10;1735.77;0.0;In Bearbeitung;Telefon
O02641;10/14/2023;2023-10-19;K0269;P0036;SR013;3;175.57;0.0;Abgeschlossen;Partner
O02642;02.08.2022;;K0295;P0046;SR004;1;2349.71;0.0;In Bearbeitung;Außendienst
O02643;13.01.2022;2022-01-18;K0031;P0024;SR016;1;805.77;0.0;Abgeschlossen;Online
O02644;2023-10-02;2023-10-07;K0369;P0049;SR010;1;810.88;0.0;Abgeschlossen;Online
O02645;2023-12-17;2023-12-18;K0076;P0010;SR018;5;956.36;0.15;In Bearbeitung;Telefon
O02646;2022-05-19;2022-05-30;K0008;P0059;SR001;2;343,56;0.05;Abgeschlossen;Online
O02647;2024-05-21;2024-05-28;K0178;P0082;SR002;1;55.05;0.15;Abgeschlossen;Außendienst
O02648;01.01.2024;2024-01-06;K0234;P0074;SR013;1;726.03;0.1;Abgeschlossen;Online
O02649;2024-11-05;2024-11-16;K0081;P0001;SR006;1;783.8;0.0;Abgeschlossen;Partner
O02650;2022-09-04;2022-09-18;K0226;P0051;SR005;2;827.9;0.2;Storniert;Außendienst
O02651;2022-05-10;2022-05-14;K0365;P0018;SR013;1;218.79;0.1;Abgeschlossen;Online
O02652;08/11/2022;2022-11-21;K0250;P0033;SR019;2;1168.67;0.0;Abgeschlossen;Partner
O02653;2023-12-28;2024-01-02;K0119;P0062;SR020;2;233.4;0.1;Abgeschlossen;Online
O02654;2023-06-06;2023-06-20;K0014;P0067;SR020;2;196,5;0.1;Abgeschlossen;Online
O02655;2022-08-05;2022-08-11;K0030;P0035;SR017;3;958.91;0.0;Abgeschlossen;Telefon
O02656;11/06/2023;2023-06-19;K0248;P0033;SR014;1;1122,11;0.0;Abgeschlossen;Partner
O02657;2024-03-18;2024-03-27;K0103;P0033;SR012;2;1141.95;0.15;Abgeschlossen;Außendienst
O02658;09/04/2024;2024-04-16;K0151;P0036;SR020;1;170.07;0.0;Abgeschlossen;Online
O02659;2022-08-05;;K0054;P0019;SR005;1;1701.88;0.0;Abgeschlossen;Außendienst
O02660;10.01.2022;2022-01-15;K0300;P0081;SR012;1;907.58;0.0;Abgeschlossen;Telefon
O02661;2024-05-31;2024-06-07;K0226;P0048;SR010;5;1282.45;0.0;In Bearbeitung;Telefon
O02662;20.06.2023;2023-07-04;K0236;P0041;SR008;1;91.5;0.0;Storniert;Online
O02663;24.01.2022;2022-01-28;K0118;P0079;SR010;3;1099,11;0.05;Abgeschlossen;Außendienst
O02664;2023-01-21;2023-01-24;K0335;P0069;SR011;2;64.74;0.0;In Bearbeitung;Online
O02665;21.07.2024;2024-07-27;K0309;P0063;SR012;1;77.26;0.05;Storniert;Online
O02666;28/07/2024;2024-08-06;K0021;P0074;SR016;1;744.79;0.0;Storniert;Telefon
O02667;15.02.2023;2023-02-28;K0198;P0013;SR003;1;199.35;0.15;Abgeschlossen;Partner
O02668;2023-08-24;2023-09-06;K0027;P0067;SR001;2;202.51;0.0;Abgeschlossen;Online
O02669;2024-10-26;2024-11-06;K0366;P0021;SR004;1;133.87;0.0;In Bearbeitung;Partner
O02670;01/06/2023;2023-01-10;K0164;P0065;SR016;1;2538.95;0.0;Abgeschlossen;Online
O02671;25.10.2022;2022-11-01;K0215;P0058;SR001;1;267.57;0.1;Abgeschlossen;Online
O02672;2022-12-04;2022-12-09;K0086;P0063;SR015;2;72.64;0.15;Abgeschlossen;Telefon
O02673;2024-01-24;2024-01-28;K0347;P0072;SR015;1;2682.13;0.0;Abgeschlossen;Telefon
O02674;2022-02-14;2022-02-22;K0290;P0052;SR016;1;979.82;0.0;Abgeschlossen;Partner
O02675;11.07.2023;2023-07-12;K0002;P0001;SR003;1;727.34;0.0;Storniert;Online
O02676;22.09.2024;2024-09-25;K0398;P0006;SR019;2;1075.78;0.05;Abgeschlossen;Partner
O02677;14/06/2023;2023-06-24;K0233;P0027;SR014;2;760.84;0.0;Storniert;Online
O02678;2024-04-15;2024-04-26;K0246;P0025;SR018;1;1697.04;0.05;Abgeschlossen;Partner
O02679;2022-05-18;2022-05-19;K0342;P0032;SR018;1;632.61;0.05;Abgeschlossen;Telefon
O02680;04.09.2022;2022-09-13;K0355;P0064;SR018;2;635.68;0.05;Abgeschlossen;Partner
O02681;2022-05-01;2022-05-02;K0081;P0045;SR016;1;259.19;0.05;In Bearbeitung;Telefon
O02682;2022-11-15;2022-11-23;K0001;P0057;SR001;2;31.06;0.0;Abgeschlossen;Außendienst
O02683;2024-07-28;2024-07-31;K0390;P0038;SR010;2;85.71;0.0;Abgeschlossen;Telefon
O02684;12/10/2022;2022-12-24;K0237;P0051;SR006;1;876.9;0.0;Zurückgestellt;Online
O02685;12/05/2024;2024-05-17;K0035;P0041;SR013;1;92.24;0.1;Abgeschlossen;Telefon
O02686;11.06.2024;;K0335;P0006;SR006;2;1069.79;0.05;In Bearbeitung;Online
O02687;2022-03-02;2022-03-14;K0034;P0031;SR011;10;81.7;0.1;Abgeschlossen;Außendienst
O02688;2024-06-10;2024-06-17;K0222;P0050;SR017;1;821.63;0.0;Abgeschlossen;Online
O02689;2023-03-30;2023-04-05;K0355;P0053;SR013;1;721.12;0.05;Storniert;Telefon
O02690;13/11/2023;2023-11-21;K0035;P0031;SR003;1;82.98;0.1;Storniert;Außendienst
O02691;02/02/2024;2024-02-05;K0152;P0046;SR014;1;2255,78;0.0;In Bearbeitung;Außendienst
O02692;15/03/2022;2022-03-24;K0081;P0080;SR011;1;526.17;0.0;Abgeschlossen;Online
O02693;2022-12-21;2022-12-27;K0358;P0070;SR016;2;150.37;0.0;Abgeschlossen;Online
O02694;2022-06-28;2022-07-06;K0178;P0009;SR012;10;3441.61;0.0;Zurückgestellt;Online
O02695;2023-03-23;2023-03-25;K0267;P0033;SR012;1;1203.34;0.0;Storniert;Außendienst
O02696;2024-05-16;2024-05-28;K0343;P0009;SR018;1;3241.3;0.1;Abgeschlossen;Außendienst
O02697;24.05.2023;2023-05-27;K0359;P0056;SR011;1;161.27;0.0;Storniert;Telefon
O02698;17.12.2024;2024-12-29;K0002;P0014;SR013;2;1241.34;0.05;Abgeschlossen;Online
O02699;05/07/2024;2024-07-18;K0338;P0033;SR006;1;1187.38;0.15;Abgeschlossen;Außendienst
O02700;25.09.2024;2024-10-08;K0206;P0066;SR005;1;953.18;0.0;Abgeschlossen;Telefon
O02701;05.09.2022;;K0007;P0043;SR005;1;38.81;0.0;Zurückgestellt;Telefon
O02702;2023-03-30;2023-04-05;K0025;P0044;SR020;2;2146.78;0.0;In Bearbeitung;Telefon
O02703;19/07/2022;2022-07-26;K0399;P0031;SR002;2;83.31;0.15;Zurückgestellt;Online
O02704;2023-06-13;2023-06-16;K0221;P0058;SR018;1;282.13;0.05;Abgeschlossen;Partner
O02705;20.10.2023;2023-10-30;K0235;P0035;SR013;1;947.6;0.05;Abgeschlossen;Online
O02706;2023-12-26;2024-01-03;K0222;P0048;SR017;5;1260.78;0.0;Abgeschlossen;Partner
O02707;2022-04-28;2022-05-03;K0012;P0037;SR013;2;474.16;0.0;Abgeschlossen;Online
O02708;25/01/2023;2023-02-07;K0074;P0073;SR013;3;262.8;0.0;Zurückgestellt;Partner
O02709;06/06/2023;2023-06-08;K0283;P0063;SR016;1;78.93;0.05;Abgeschlossen;Außendienst
O02710;2022-08-31;2022-09-09;K0129;P0042;SR017;2;1025.12;0.0;Abgeschlossen;Partner
O02711;2022-10-16;2022-10-27;K0139;P0082;SR015;2;55.13;0.0;Abgeschlossen;Telefon
O02712;2022-12-31;2023-01-06;K0191;P0049;SR010;2;845.43;0.2;Abgeschlossen;Online
O02713;11/29/2023;2023-12-03;K0043;P0023;SR018;1;34.94;0.05;In Bearbeitung;Partner
O02714;2022-11-26;2022-12-09;K0241;P0072;SR004;3;2531.82;0.0;Abgeschlossen;Telefon
O02715;14.01.2024;2024-01-28;K0216;P0017;SR012;1;589.72;0.1;Abgeschlossen;Telefon
O02716;2023-05-21;2023-05-31;K0143;P0013;SR013;2;193.68;0.0;In Bearbeitung;Außendienst
O02717;19.05.2024;2024-05-26;K0219;P0060;SR004;10;96.1;0.0;Abgeschlossen;Außendienst
O02718;2022-01-04;2022-01-13;K0339;P0008;SR015;1;3161.6;0.1;Abgeschlossen;Online
O02719;2023-03-31;2023-04-04;K0241;P0061;SR014;2;387.87;0.0;Abgeschlossen;Online
O02720;2024-09-03;2024-09-11;K0066;P0047;SR020;1;270.62;0.0;Abgeschlossen;Online
O02721;2022-07-10;2022-07-12;K0270;P0045;SR010;1;264.84;0.2;Abgeschlossen;Online
O02722;01/11/2024;2024-11-15;K0203;P0069;SR019;3;61.81;0.05;Abgeschlossen;Telefon
O02723;01/25/2024;2024-02-05;K0301;P0072;SR009;2;2614.04;0.0;Storniert;Telefon
O02724;2024-12-13;2024-12-19;K0350;P0076;SR006;2;2388.64;0.2;Storniert;Online
O02725;2023-08-17;2023-08-24;K0341;P0083;SR016;1;407.53;0.05;Abgeschlossen;Partner
O02726;06.04.2023;2023-04-20;K0111;P0054;SR003;2;277,06;0.05;Zurückgestellt;Telefon
O02727;2024-06-16;2024-06-19;K0365;P0072;SR013;2;2749.16;0.0;Abgeschlossen;Telefon
O02728;2024-10-31;2024-11-13;K0071;P0052;SR006;5;953.77;0.1;Abgeschlossen;Telefon
O02729;2022-10-04;;K0044;P0062;SR009;2;229.99;0.1;Abgeschlossen;Online
O02730;20.03.2024;2024-03-23;K0214;P0077;SR005;1;424,85;0.0;Abgeschlossen;Telefon
O02731;2022-07-21;2022-08-01;K0359;P0051;SR016;2;882.58;0.05;Abgeschlossen;Außendienst
O02732;2023-07-13;2023-07-16;K0356;P0062;SR009;1;243.13;0.05;Storniert;Außendienst
O02733;2023-09-02;2023-09-16;K0179;P0085;SR008;3;794.19;0.0;Abgeschlossen;Telefon
O02734;2023-06-09;2023-06-13;K0093;P0084;SR008;1;305.54;0.0;Abgeschlossen;Telefon
O02735;2023-11-17;2023-11-26;K0129;P0017;SR017;1;579.0;0.0;Abgeschlossen;Telefon
O02736;2022-06-03;2022-06-14;K0001;P0061;SR016;2;411.06;0.0;In Bearbeitung;Online
O02737;18.03.2024;2024-03-25;K0019;P0062;SR014;10;241.48;0.0;Abgeschlossen;Telefon
O02738;03.09.2022;2022-09-16;K0384;P0012;SR016;1;938.47;0.0;Abgeschlossen;Außendienst
O02739;2023-02-08;2023-02-15;K0112;P0020;SR015;3;143.99;0.05;Storniert;Online
O02740;2023-10-18;;K0195;P0063;SR010;10;77.92;0.05;Abgeschlossen;Online
O02741;2023-07-03;2023-07-15;K0153;P0060;SR018;2;102.82;0.0;Abgeschlossen;Online
O02742;2023-04-30;2023-05-02;K0105;P0085;SR018;1;787.41;0.15;Abgeschlossen;Außendienst
O02743;2022-05-11;2022-05-22;K0391;P0005;SR013;1;149.59;0.0;Zurückgestellt;Online
O02744;05.01.2024;2024-01-16;K0365;P0016;SR003;1;312.23;0.0;In Bearbeitung;Partner
O02745;2022-07-05;2022-07-09;K0154;P0065;SR004;1;2749.44;0.1;Storniert;Außendienst
O02746;01.05.2024;2024-05-07;K0344;P0081;SR007;1;931.83;0.0;In Bearbeitung;Online
O02747;2023-11-17;2023-11-23;K0236;P0061;SR003;2;404.98;0.0;Abgeschlossen;Online
O02748;2023-10-29;2023-11-03;K0312;P0077;SR005;1;446.42;0.0;Abgeschlossen;Online
O02749;2024-03-11;2024-03-20;K0054;P0028;SR010;1;575.95;0.0;Abgeschlossen;Telefon
O02750;2024-09-14;2024-09-16;K0039;P0047;SR018;2;291.11;0.0;Abgeschlossen;Telefon
O02751;2024-08-26;2024-09-02;K0181;P0053;SR005;5;677.69;0.05;Abgeschlossen;Außendienst
O02752;22/02/2022;2022-03-08;K0280;P0042;SR017;1;941.02;0.05;In Bearbeitung;Telefon
O02753;22/10/2022;2022-10-31;K0115;P0031;SR013;2;83.98;0.0;Storniert;Online
O02754;2024-04-20;2024-04-29;K0154;P0063;SR009;3;75.94;0.0;Abgeschlossen;Online
O02755;2022-01-21;2022-01-23;K0267;P0032;SR002;5;617.64;0.0;Abgeschlossen;Partner
O02756;25/11/2023;2023-12-04;K0159;P0045;SR005;1;270.8;0.0;Abgeschlossen;Telefon
O02757;2023-06-17;2023-06-22;K0250;P0077;SR019;1;420.04;0.0;In Bearbeitung;Telefon
O02758;2024-03-06;2024-03-19;K0197;P0082;SR013;5;54.46;0.1;Abgeschlossen;Außendienst
O02759;2022-11-16;2022-11-29;K0246;P0074;SR008;2;751.78;0.0;Abgeschlossen;Partner
O02760;18/10/2024;2024-10-22;K0249;P0038;SR010;1;88,41;0.0;Abgeschlossen;Online
O02761;2022-02-24;2022-03-06;K0243;P0017;SR017;5;600.29;0.0;Abgeschlossen;Online
O02762;12/26/2024;2025-01-08;K0210;P0049;SR005;1;788.41;0.05;Abgeschlossen;Online
O02763;2024-06-22;2024-07-03;K0224;P0047;SR010;1;276.11;0.0;In Bearbeitung;Außendienst
O02764;17/05/2023;2023-05-19;K0186;P0058;SR001;2;270,15;0.0;Zurückgestellt;Außendienst
O02765;2023-01-06;2023-01-12;K0223;P0032;SR012;1;602.99;0.0;Abgeschlossen;Online
O02766;2024-02-25;2024-03-10;K0234;P0057;SR013;3;30.86;0.15;In Bearbeitung;Außendienst
O02767;2022-09-17;2022-09-29;K0304;P0069;SR006;2;65.85;0.0;Abgeschlossen;Telefon
O02768;17/02/2024;2024-02-23;K0059;P0057;SR010;1;29.95;0.05;Abgeschlossen;Online
O02769;2022-07-31;2022-08-03;K0065;P0085;SR018;1;793.27;0.15;In Bearbeitung;Außendienst
O02770;05.10.2023;2023-10-19;K0100;P0048;SR016;2;1237.59;0.2;Abgeschlossen;Online
O02771;2024-09-28;2024-10-11;K0001;P0068;SR016;2;265.11;0.1;Abgeschlossen;Außendienst
O02772;2024-08-18;2024-08-26;K0218;P0032;SR003;2;604.92;0.0;Abgeschlossen;Online
O02773;2023-11-18;2023-11-19;K0292;P0064;SR014;3;681.44;0.0;Zurückgestellt;Außendienst
O02774;2022-06-17;2022-06-18;K0205;P0021;SR003;2;137.32;0.05;Abgeschlossen;Online
O02775;2022-02-02;2022-02-08;K0149;P0050;SR007;2;885.05;0.0;Abgeschlossen;Telefon
O02776;2023-07-24;2023-08-06;K0395;P0057;SR007;2;31.15;0.05;In Bearbeitung;Telefon
O02777;2022-01-15;2022-01-23;K0344;P0065;SR012;1;2573.53;0.05;Abgeschlossen;Online
O02778;2024-12-04;2024-12-08;K0245;P0019;SR017;5;1607.3;0.0;Abgeschlossen;Online
O02779;2024-07-07;2024-07-10;K0024;P0053;SR016;1;661.9;0.0;Abgeschlossen;Telefon
O02780;2023-04-05;2023-04-13;K0248;P0067;SR014;3;198.73;0.0;Zurückgestellt;Außendienst
O02781;2023-05-10;2023-05-11;K0243;P0014;SR017;1;1210.06;0.0;Zurückgestellt;Online
O02782;2024-05-20;2024-06-02;K0134;P0065;SR008;2;2553.14;0.0;Abgeschlossen;Online
O02783;31.01.2024;2024-02-06;K0205;P0061;SR018;1;386.32;0.15;In Bearbeitung;Online
O02784;2024-09-12;2024-09-23;K0382;P0082;SR017;10;54.8;0.0;Abgeschlossen;Außendienst
O02785;2022-02-22;2022-03-05;K0258;P0071;SR004;1;604.21;0.0;Abgeschlossen;Telefon
O02786;2022-04-06;;K0242;P0081;SR007;1;884.5;0.1;Abgeschlossen;Online
O02787;2022-08-28;2022-09-04;K0391;P0039;SR008;2;210.16;0.1;In Bearbeitung;Online
O02788;2023-08-06;2023-08-07;K0224;P0012;SR010;1;979.38;0.0;Abgeschlossen;Außendienst
O02789;2022-09-24;2022-10-05;K0329;P0071;SR006;1;639.05;0.05;Abgeschlossen;Außendienst
O02790;2024-06-14;2024-06-25;K0320;P0031;SR013;2;87.32;0.1;Storniert;Partner
O02791;2024-04-06;2024-04-11;K0109;P0072;SR010;5;2576.55;0.0;Abgeschlossen;Außendienst
O02792;13.05.2022;2022-05-26;K0114;P0031;SR013;1;85.2;0.0;Abgeschlossen;Telefon
O02793;23.05.2023;2023-06-03;K0364;P0053;SR018;3;704,81;0.0;Abgeschlossen;Partner
O02794;2024-10-12;2024-10-23;K0360;P0071;SR020;1;602.75;0.05;Abgeschlossen;Außendienst
O02795;16/10/2024;;K0230;P0027;SR003;2;777.77;0.15;Zurückgestellt;Partner
O02796;17/02/2024;2024-02-27;K0010;P0030;SR011;1;32.63;0.0;Abgeschlossen;Online
O02797;2023-04-20;2023-04-22;K0079;P0048;SR019;1;1219.33;0.0;Abgeschlossen;Telefon
O02798;2024-10-17;2024-10-30;K0083;P0075;SR015;2;105.44;0.0;Abgeschlossen;Online
O02799;2023-04-20;2023-05-01;K0232;P0016;SR017;3;322.55;0.0;Abgeschlossen;Partner
O02800;2024-07-06;2024-07-08;K0043;P0034;SR013;1;331.13;0.0;Abgeschlossen;Online
O02801;28/04/2024;2024-05-10;K0350;P0085;SR006;2;750.05;0.0;Abgeschlossen;Telefon
O02802;2023-06-05;2023-06-15;K0374;P0060;SR003;3;94.9;0.05;In Bearbeitung;Außendienst
O02803;2022-12-22;2023-01-05;K0167;P0022;SR015;1;137.76;0.0;Abgeschlossen;Online
O02804;2024-06-10;2024-06-22;K0139;P0001;SR010;1;745.42;0.0;Abgeschlossen;Online
O02805;2023-03-02;2023-03-11;K0221;P0020;SR003;1;145.64;0.0;In Bearbeitung;Telefon
O02806;12/09/2024;;K0322;P0047;SR006;1;278.63;0.05;Abgeschlossen;Online
O02807;2022-11-17;2022-11-25;K0357;P0002;SR017;1;1488.83;0.0;Abgeschlossen;Außendienst
O02808;2024-04-12;2024-04-20;K0054;P0032;SR010;1;583.13;0.0;Abgeschlossen;Partner
O02809;08/23/2023;2023-09-05;K0315;P0043;SR005;10;38.53;0.0;Abgeschlossen;Außendienst
O02810;30/05/2022;2022-06-03;K0311;P0079;SR008;1;1157.86;0.0;Storniert;Außendienst
O02811;2023-11-08;2023-11-12;K0134;P0078;SR003;1;2071.32;0.0;In Bearbeitung;Online
O02812;2024-09-17;2024-09-25;K0366;P0027;SR004;1;728.27;0.15;Abgeschlossen;Telefon
O02813;2022-08-04;2022-08-11;K0164;P0013;SR001;2;190.18;0.0;Abgeschlossen;Online
O02814;2023-02-02;2023-02-04;K0257;P0068;SR011;1;275.21;0.15;Abgeschlossen;Telefon
O02815;2022-06-22;2022-06-23;K0134;P0012;SR013;3;917.45;0.0;Abgeschlossen;Außendienst
O02816;12/24/2022;2023-01-06;K0020;P0019;SR019;3;1685.07;0.05;Abgeschlossen;Partner
O02817;2022-07-23;2022-08-05;K0282;P0019;SR018;1;1762.79;0.0;Abgeschlossen;Online
O02818;2022-02-06;2022-02-13;K0315;P0075;SR020;2;107.74;0.0;Zurückgestellt;Telefon
O02819;2024-05-06;;K0217;P0068;SR019;2;262.85;0.0;Abgeschlossen;Partner
O02820;2023-04-08;2023-04-16;K0149;P0006;SR017;1;1134.19;0.0;Storniert;Außendienst
O02821;2022-02-23;2022-02-24;K0006;P0078;SR010;3;2118.38;0.0;In Bearbeitung;Telefon
O02822;2024-11-17;2024-12-01;K0146;P0064;SR011;2;677.27;0.05;In Bearbeitung;Telefon
O02823;11/08/2023;2023-11-11;K0117;P0069;SR005;3;63.05;0.0;Abgeschlossen;Außendienst
O02824;2023-05-25;2023-06-03;K0020;P0015;SR014;3;292.89;0.1;Abgeschlossen;Online
O02825;19.07.2024;;K0160;P0047;SR012;1;281.07;0.1;Abgeschlossen;Partner
O02826;2024-09-06;2024-09-20;K0211;P0077;SR009;10;438.96;0.05;Abgeschlossen;Partner
O02827;2024-10-20;2024-11-01;K0185;P0005;SR001;1;145.16;0.05;Abgeschlossen;Außendienst
O02828;2023-08-03;2023-08-07;K0117;P0047;SR005;1;284.63;0.05;Abgeschlossen;Online
O02829;2023-02-14;2023-02-18;K0208;P0004;SR002;1;218.1;0.0;Abgeschlossen;Partner
O02830;2022-09-25;2022-10-08;K0040;P0050;SR012;3;840.86;0.0;Abgeschlossen;Online
O02831;2024-08-31;2024-09-02;K0054;P0001;SR005;1;784.4;0.0;Abgeschlossen;Außendienst
O02832;01.03.2022;2022-03-10;K0310;P0082;SR013;5;53.22;0.1;In Bearbeitung;Online
O02833;2022-11-19;2022-12-02;K0120;P0082;SR011;1;56.5;0.0;In Bearbeitung;Online
O02834;2023-01-16;2023-01-29;K0334;P0004;SR008;2;214.36;0.0;Abgeschlossen;Online
O02835;2023-01-31;2023-02-06;K0087;P0038;SR009;1;88.09;0.05;Abgeschlossen;Online
O02836;07/10/2024;2024-10-19;K0078;P0017;SR019;3;576.4;0.2;Abgeschlossen;Telefon
O02837;2024-04-01;2024-04-15;K0269;P0077;SR003;3;415.13;0.2;Abgeschlossen;Partner
O02838;2022-11-18;2022-11-23;K0371;P0034;SR004;2;335.8;0.15;Zurückgestellt;Telefon
O02839;2024-08-20;2024-09-03;K0105;P0057;SR003;1;30.71;0.15;Abgeschlossen;Telefon
O02840;22/12/2023;2023-12-30;K0163;P0084;SR001;1;306.23;0.15;Abgeschlossen;Außendienst
O02841;03/03/2024;2024-03-05;K0046;P0060;SR003;5;94.68;0.05;Abgeschlossen;Telefon
O02842;2024-07-20;;K0268;P0081;SR005;1;903,25;0.05;Abgeschlossen;Außendienst
O02843;2023-08-19;2023-09-02;K0292;P0009;SR014;1;3171.1;0.15;Abgeschlossen;Außendienst
O02844;2023-02-26;2023-03-03;K0063;P0054;SR011;1;296.02;0.05;In Bearbeitung;Außendienst
O02845;12/06/2024;2024-06-15;K0163;P0038;SR016;3;86.81;0.0;In Bearbeitung;Telefon
O02846;2024-05-15;2024-05-24;K0065;P0010;SR003;1;980.3;0.15;Abgeschlossen;Online
O02847;15/05/2024;2024-05-22;K0077;P0031;SR014;1;86.13;0.0;Abgeschlossen;Online
O02848;01/20/2022;;K0222;P0035;SR012;1;1029.06;0.0;Abgeschlossen;Online
O02849;20.05.2024;2024-06-01;K0054;P0029;SR015;1;1737,09;0.05;Storniert;Telefon
O02850;2023-10-20;2023-10-28;K0248;P0069;SR019;1;65.32;0.1;Abgeschlossen;Online
O02851;27/09/2024;2024-10-02;K0325;P0036;SR015;1;170.92;0.0;Zurückgestellt;Außendienst
O02852;2022-03-12;2022-03-14;K0222;P0078;SR017;2;2054.88;0.1;Abgeschlossen;Online
O02853;2023-06-05;2023-06-06;K0248;P0041;SR004;1;88.52;0.15;Abgeschlossen;Online
O02854;05/01/2024;2024-01-08;K0230;P0035;SR003;1;1025.7;0.15;Abgeschlossen;Online
O02855;2024-07-04;2024-07-16;K0035;P0068;SR013;1;253.07;0.15;In Bearbeitung;Telefon
O02856;05/07/2022;2022-07-15;K0040;P0055;SR002;1;117.55;0.05;Storniert;Telefon
O02857;2024-11-11;2024-11-20;K0379;P0063;SR001;2;72.56;0.0;Abgeschlossen;Außendienst
O02858;2022-10-13;2022-10-22;K0061;P0059;SR014;3;323.61;0.0;Abgeschlossen;Online
O02859;28.05.2024;2024-05-30;K0002;P0028;SR013;2;601.76;0.2;Abgeschlossen;Online
O02860;2022-10-22;2022-10-26;K0363;P0064;SR007;1;682.34;0.1;Abgeschlossen;Außendienst
O02861;2023-01-15;2023-01-16;K0078;P0002;SR014;1;1531.11;0.0;Abgeschlossen;Telefon
O02862;06/11/2023;2023-11-16;K0074;P0044;SR003;10;2140.54;0.0;Storniert;Telefon
O02863;2024-10-03;2024-10-11;K0295;P0047;SR014;10;280.46;0.0;Abgeschlossen;Online
O02864;2024-12-02;2024-12-14;K0233;P0020;SR009;1;145.54;0.15;Abgeschlossen;Online
O02865;2023-05-06;2023-05-17;K0338;P0082;SR001;1;55.81;0.0;Storniert;Außendienst
O02866;2022-08-01;2022-08-04;K0296;P0036;SR013;3;168.45;0.0;Abgeschlossen;Online
O02867;2022-05-02;2022-05-15;K0386;P0042;SR019;2;970.59;0.05;In Bearbeitung;Online
O02868;2024-11-29;2024-12-03;K0181;P0072;SR020;1;2555.73;0.2;Abgeschlossen;Partner
O02869;05.03.2023;2023-03-13;K0333;P0007;SR005;1;1880.2;0.15;In Bearbeitung;Online
O02870;2023-02-09;2023-02-17;K0396;P0032;SR001;10;600.23;0.05;Abgeschlossen;Online
O02871;2024-03-21;2024-03-24;K0032;P0033;SR013;1;1145.63;0.0;Abgeschlossen;Partner
O02872;2023-02-23;2023-02-28;K0183;P0042;SR007;1;952.76;0.0;Abgeschlossen;Außendienst
O02873;2022-10-07;2022-10-19;K0265;P0042;SR005;1;988.09;0.2;In Bearbeitung;Partner
O02874;2024-01-31;2024-02-07;K0113;P0060;SR004;1;102,27;0.1;Abgeschlossen;Außendienst
O02875;05/05/2022;2022-05-16;K0211;P0054;SR019;2;274.87;0.15;Abgeschlossen;Telefon
O02876;2023-11-12;2023-11-18;K0357;P0012;SR002;1;939.89;0.0;Abgeschlossen;Online
O02877;2024-08-13;2024-08-14;K0253;P0080;SR001;1;514.64;0.05;Abgeschlossen;Online
O02878;2024-01-30;2024-02-08;K0027;P0002;SR011;1;1581.01;0.0;In Bearbeitung;Telefon
O02879;2024-09-06;2024-09-10;K0221;P0072;SR013;5;2738.58;0.0;Abgeschlossen;Online
O02880;27/02/2024;2024-03-11;K0013;P0043;SR008;1;38.52;0.0;In Bearbeitung;Partner
O02881;2024-09-03;2024-09-12;K0018;P0080;SR015;10;486.56;0.0;Abgeschlossen;Außendienst
O02882;23.06.2023;2023-06-28;K0051;P0073;SR020;1;259.17;0.2;In Bearbeitung;Außendienst
O02883;15/01/2023;2023-01-16;K0229;P0034;SR013;1;333.64;0.05;Storniert;Partner
O02884;18.09.2024;2024-10-01;K0341;P0042;SR016;1;1018.37;0.0;In Bearbeitung;Telefon
O02885;2022-02-19;2022-02-21;K0306;P0032;SR005;1;611.7;0.0;Abgeschlossen;Außendienst
O02886;2023-06-06;2023-06-19;K0246;P0003;SR003;10;145.91;0.0;Abgeschlossen;Online
O02887;06.06.2023;2023-06-20;K0012;P0038;SR018;2;88.97;0.1;Abgeschlossen;Partner
O02888;2023-08-01;2023-08-10;K0185;P0053;SR001;1;673.97;0.0;Abgeschlossen;Telefon
O02889;2022-06-12;2022-06-14;K0021;P0061;SR011;1;403.13;0.0;In Bearbeitung;Online
O02890;2023-11-07;;K0286;P0016;SR012;1;308.87;0.0;Storniert;Partner
O02891;17.07.2023;2023-07-25;K0037;P0081;SR018;1;944.49;0.05;Abgeschlossen;Online
O02892;2022-11-17;2022-11-29;K0321;P0006;SR008;2;1102.58;0.0;Abgeschlossen;Partner
